Nome,Arquivados,Retirados,Tramitando,Aguardando,Total,Partido,Ano 
HERCÍLIO COELHO DINIZ,0,0,0,0,0,MDB,2013
OSMAR TERRA,0,0,0,0,0,MDB,2013
PAULO FOLETTO,1,0,3,0,4,PSB,2013
PAULA BELMONTE,0,0,0,0,0,CIDADANIA,2013
TEREZA CRISTINA,0,0,0,0,0,DEM,2013
MARCELO ÁLVARO ANTÔNIO,0,0,0,0,0,PSL,2013
ONYX LORENZONI,1,0,10,5,16,DEM,2013
BOSCO SARAIVA,0,0,0,0,0,SOLIDARIEDADE,2014
LUIZ CARLOS,0,0,7,0,7,PSDB,2014
DELEGADO ÉDER MAURO,0,0,0,0,0,PSD,2014
FERNANDO RODOLFO,0,0,0,0,0,PL,2014
MARRECA FILHO,0,0,0,0,0,PATRIOTA,2014
WELLINGTON ROBERTO,0,0,0,0,0,PL,2014
VANDER LOUBET,0,0,2,1,3,PT,2014
CLEBER VERDE,1,0,1,0,2,PRB,2014
FLAVIANO MELO,0,0,0,0,0,MDB,2014
FABIO REIS,0,0,1,0,1,MDB,2014
FÉLIX MENDONÇA JÚNIOR,0,0,4,2,6,PDT,2014
JHONATAN DE JESUS,0,0,0,0,0,PRB,2014
BETO PEREIRA,0,0,0,0,0,PSDB,2014
TADEU ALENCAR,0,0,0,0,0,PSB,2014
CÁSSIO ANDRADE,0,0,0,0,0,PSB,2014
JOÃO DANIEL,0,0,0,0,0,PT,2014
TONINHO WANDSCHEER,0,0,0,0,0,PROS,2014
ENIO VERRI,0,0,0,0,0,PT,2014
HÉLIO LEITE,0,0,0,0,0,DEM,2014
MARCELO RAMOS,0,0,0,0,0,PL,2014
PERPÉTUA ALMEIDA,0,0,1,0,1,PCdoB,2014
ANDRÉ FIGUEIREDO,0,0,0,3,3,PDT,2014
CELSO SABINO,0,0,0,0,0,PSDB,2014
HIRAN GONÇALVES,0,0,0,0,0,PP,2014
VAIDON OLIVEIRA,0,0,0,0,0,PROS,2014
OLIVAL MARQUES,0,0,0,0,0,DEM,2014
SILAS CÂMARA,0,0,0,0,0,PRB,2014
DAMIÃO FELICIANO,0,0,0,1,1,PDT,2014
JÉSSICA SALES,0,0,0,0,0,MDB,2014
ROBERTO DE LUCENA,0,0,2,1,3,PODE,2014
GONZAGA PATRIOTA,1,0,2,3,6,PSB,2014
CARLOS VERAS,0,0,0,0,0,PT,2014
EDIO LOPES,1,0,0,0,1,PL,2014
MARIA DO ROSÁRIO,1,0,1,0,2,PT,2014
CORONEL CHRISÓSTOMO,0,0,0,0,0,PSL,2014
FABIO SCHIOCHET,0,0,0,0,0,PSL,2014
LUIZIANNE LINS,0,0,0,0,0,PT,2014
NIVALDO ALBUQUERQUE,0,0,0,0,0,PTB,2014
NICOLETTI,0,0,0,0,0,PSL,2014
ALAN RICK,0,0,0,0,0,DEM,2014
RICARDO TEOBALDO,0,0,0,0,0,PODE,2014
GLEISI HOFFMANN,0,0,0,0,0,PT,2014
OSIRES DAMASO,0,0,0,0,0,PSC,2014
FLAVIO NOGUEIRA,0,0,0,0,0,PDT,2014
EDMILSON RODRIGUES,0,0,0,0,0,PSOL,2014
ULDURICO JUNIOR,0,0,0,0,0,PROS,2014
VICENTINHO JÚNIOR,0,0,0,0,0,PL,2014
DELEGADO PABLO,0,0,0,0,0,PSL,2014
MARX BELTRÃO,0,0,0,0,0,PSD,2014
NILTO TATTO,0,0,0,0,0,PT,2014
HILDO ROCHA,0,0,0,0,0,MDB,2014
VERMELHO,0,0,0,0,0,PSD,2014
NERI GELLER,0,0,0,0,0,PP,2014
DANIEL ALMEIDA,0,0,0,1,1,PCdoB,2014
ACÁCIO FAVACHO,0,0,0,0,0,PROS,2014
AIRTON FALEIRO,0,0,0,0,0,PT,2014
VINICIUS GURGEL,0,0,0,0,0,PL,2014
PR. MARCO FELICIANO,0,0,0,0,0,PODE,2014
DULCE MIRANDA,0,0,0,0,0,MDB,2014
JÚLIO CESAR,0,0,1,0,1,PSD,2014
PEDRO LUCAS FERNANDES,0,0,0,0,0,PTB,2014
JOSÉ PRIANTE,0,0,0,0,0,MDB,2014
MARGARETE COELHO,0,0,0,0,0,PP,2014
HEITOR FREIRE,0,0,0,0,0,PSL,2014
CÉLIO SILVEIRA,0,0,0,0,0,PSDB,2014
MARCELO NILO,0,0,0,0,0,PSB,2014
DOMINGOS NETO,0,0,0,0,0,PSD,2014
BETO ROSADO,0,0,0,0,0,PP,2014
LUIZ NISHIMORI,0,0,1,0,1,PL,2014
PAULO TEIXEIRA,0,0,1,2,3,PT,2014
ALINE GURGEL,0,0,0,0,0,PRB,2014
ÁTILA LINS,0,1,2,0,3,PP,2014
JOSÉ AIRTON FÉLIX CIRILO,0,0,0,0,0,PT,2014
BETO FARO,0,0,0,0,0,PT,2014
SILVIO COSTA FILHO,0,0,0,0,0,PRB,2014
SAMUEL MOREIRA,0,0,0,0,0,PSDB,2014
CAPITÃO AUGUSTO,0,0,0,0,0,PL,2014
PROFESSOR ALCIDES,0,0,0,0,0,PP,2014
EUCLYDES PETTERSEN,0,0,0,0,0,PSC,2014
JULIAN LEMOS,0,0,0,0,0,PSL,2014
BILAC PINTO,0,0,0,0,0,DEM,2014
IGOR TIMO,0,0,0,0,0,PODE,2014
AFONSO MOTTA,0,0,0,0,0,PDT,2014
JOSÉ GUIMARÃES,0,0,0,0,0,PT,2014
RUY CARNEIRO,0,0,1,0,1,PSDB,2014
JERÔNIMO GOERGEN,1,0,0,2,3,PP,2014
ARTHUR OLIVEIRA MAIA,0,1,2,3,6,DEM,2014
ROBÉRIO MONTEIRO,0,0,0,0,0,PDT,2014
LEONARDO MONTEIRO,0,0,0,0,0,PT,2014
MÁRCIO MARINHO,0,0,6,1,7,PRB,2014
NELSON PELLEGRINO,0,0,0,0,0,PT,2014
GIACOBO,0,0,0,1,1,PL,2014
VINICIUS CARVALHO,0,0,0,0,0,PRB,2014
VAVÁ MARTINS,0,0,0,0,0,PRB,2014
GIL CUTRIM,0,0,0,0,0,PDT,2014
PAULO BENGTSON,0,0,0,0,0,PTB,2014
DARCI DE MATOS,0,0,0,0,0,PSD,2014
PATRUS ANANIAS,0,0,0,0,0,PT,2014
DAGOBERTO NOGUEIRA,0,0,0,0,0,PDT,2014
JORGE SOLLA,0,0,0,0,0,PT,2014
ROBERTO ALVES,0,0,0,0,0,PRB,2014
REINHOLD STEPHANES JUNIOR,0,0,0,0,0,PSD,2014
EVANDRO ROMAN,0,0,0,0,0,PSD,2014
SHÉRIDAN,0,0,0,0,0,PSDB,2014
ELMAR NASCIMENTO,0,0,0,0,0,DEM,2014
SEVERINO PESSOA,0,0,0,0,0,PRB,2014
RUBENS OTONI,0,0,0,0,0,PT,2014
RAFAEL MOTTA,0,0,0,0,0,PSB,2014
FERNANDO MONTEIRO,0,0,0,0,0,PP,2014
FREI ANASTACIO RIBEIRO,0,0,0,0,0,PT,2014
CHRISTIANE DE SOUZA YARED,0,0,0,0,0,PL,2014
MISAEL VARELLA,0,0,0,0,0,PSD,2014
LUCAS VERGILIO,0,0,0,0,0,SOLIDARIEDADE,2014
ELI CORRÊA FILHO,0,0,0,0,0,DEM,2014
BALEIA ROSSI,0,0,0,0,0,MDB,2014
JANDIRA FEGHALI,1,0,1,1,3,PCdoB,2014
JOÃO MAIA,1,0,0,0,1,PL,2014
JOÃO MARCELO SOUZA,0,0,0,0,0,MDB,2014
GELSON AZEVEDO,0,0,0,0,0,PL,2014
TEREZA NELMA,0,0,0,0,0,PSDB,2014
VINICIUS FARAH,0,0,0,0,0,MDB,2014
ALCEU MOREIRA,0,0,5,4,9,MDB,2014
LEÔNIDAS CRISTINO,0,0,0,0,0,PDT,2014
MAURÍCIO DZIEDRICKI,0,0,0,0,0,PTB,2014
VANDERLEI MACRIS,0,0,0,2,2,PSDB,2014
EDUARDO CURY,0,0,0,0,0,PSDB,2014
RONALDO CARLETTO,0,0,0,0,0,PP,2014
ANTONIO BRITO,0,0,1,0,1,PSD,2014
ZÉ SILVA,0,0,0,0,0,SOLIDARIEDADE,2014
MARCON,0,0,0,1,1,PT,2014
JOÃO CAMPOS,0,0,1,2,3,PRB,2014
MÁRCIO LABRE,0,0,0,0,0,PSL,2014
EXPEDITO NETTO,0,0,0,0,0,PSD,2014
WILSON SANTIAGO,0,0,0,0,0,PTB,2014
MARÍLIA ARRAES,0,0,0,0,0,PT,2014
SERGIO SOUZA,0,0,0,0,0,MDB,2014
JESUS SÉRGIO,0,0,0,0,0,PDT,2014
MÁRCIO BIOLCHI,0,0,0,0,0,MDB,2014
MARA ROCHA,0,0,0,0,0,PSDB,2014
HUGO MOTTA,0,0,2,3,5,PRB,2014
ANDRÉ ABDON,0,0,0,0,0,PP,2014
ALEX MANENTE,0,0,0,0,0,CIDADANIA,2014
DARCÍSIO PERONDI,1,0,0,0,1,MDB,2014
BOHN GASS,0,0,0,0,0,PT,2014
DANIEL FREITAS,0,0,0,0,0,PSL,2014
EROS BIONDINI,0,0,1,0,1,PROS,2014
LINCOLN PORTELA,0,0,1,2,3,PL,2014
ALEX SANTANA,0,0,0,0,0,PDT,2014
AUGUSTO COUTINHO,0,0,1,1,2,SOLIDARIEDADE,2014
DOMINGOS SÁVIO,0,0,0,2,2,PSDB,2014
ANDRÉ DE PAULA,0,0,0,2,2,PSD,2014
WALTER ALVES,0,0,0,0,0,MDB,2014
CARLOS SAMPAIO,0,0,0,0,0,PSDB,2014
BACELAR,0,0,1,0,1,PODE,2014
GEOVANIA DE SÁ,0,0,0,0,0,PSDB,2014
SILVIA CRISTINA,0,0,0,0,0,PDT,2014
CLAUDIO CAJADO,0,0,0,0,0,PP,2014
MÁRIO NEGROMONTE JR.,0,0,0,0,0,PP,2014
ORLANDO SILVA,0,0,0,0,0,PCdoB,2014
GENINHO ZULIANI,0,0,0,0,0,DEM,2014
RAUL HENRY,1,0,0,0,1,MDB,2014
ROSANGELA GOMES,0,0,0,0,0,PRB,2014
NEREU CRISPIM,0,0,0,0,0,PSL,2014
MANUEL MARCOS,0,0,0,0,0,PRB,2014
CACÁ LEÃO,0,0,0,0,0,PP,2014
VITOR LIPPI,0,0,0,0,0,PSDB,2014
POMPEO DE MATTOS,0,0,0,0,0,PDT,2014
TALÍRIA PETRONE,0,0,0,0,0,PSOL,2014
MÁRIO HERINGER,0,0,0,0,0,PDT,2014
VALMIR ASSUNÇÃO,0,0,1,1,2,PT,2014
CARLOS HENRIQUE GAGUIM,0,0,0,0,0,DEM,2014
CRISTIANO VALE,0,0,0,0,0,PL,2014
ZÉ VITOR,0,0,0,0,0,PL,2014
FAUSTO PINATO,0,0,0,0,0,PP,2014
TIAGO DIMAS,0,0,0,0,0,SOLIDARIEDADE,2014
FÁBIO MITIDIERI,0,0,0,0,0,PSD,2014
ERIKA KOKAY,1,0,4,2,7,PT,2014
PEDRO UCZAI,0,0,0,4,4,PT,2014
BOCA ABERTA,0,0,0,0,0,PROS,2014
JUSCELINO FILHO,0,0,0,0,0,DEM,2014
PROFESSORA ROSA NEIDE,0,0,0,0,0,PT,2014
CAMILO CAPIBERIBE,0,0,0,0,0,PSB,2014
LEUR LOMANTO JÚNIOR,0,0,0,0,0,DEM,2014
MARCELO FREIXO,0,0,0,0,0,PSOL,2014
GUILHERME DERRITE,0,0,0,0,0,PP,2014
REGINALDO LOPES,0,0,0,0,0,PT,2014
PEDRO WESTPHALEN,0,0,0,0,0,PP,2014
JAQUELINE CASSOL,0,0,0,0,0,PP,2014
ABÍLIO SANTANA,0,0,0,0,0,PL,2014
FÁBIO HENRIQUE,0,0,0,0,0,PDT,2014
JOAQUIM PASSARINHO,0,0,0,0,0,PSD,2014
DIMAS FABIANO,0,0,3,0,3,PP,2014
MARCOS AURÉLIO SAMPAIO,0,0,0,0,0,MDB,2014
JÚLIO DELGADO,0,0,0,0,0,PSB,2014
EVAIR VIEIRA DE MELO,0,0,0,0,0,PP,2014
JHC,0,0,0,0,0,PSB,2014
PAULO ABI-ACKEL,0,0,1,0,1,PSDB,2014
JOSÉ NUNES,0,0,0,1,1,PSD,2014
PAULO FREIRE COSTA,0,0,0,0,0,PL,2014
JOSÉ ROCHA,0,0,0,1,1,PL,2014
LUCIANO DUCCI,0,0,0,0,0,PSB,2014
PAULO GUEDES,0,0,0,0,0,PT,2014
CELSO MALDANER,1,0,0,2,3,MDB,2014
NILSON PINTO,0,0,0,0,0,PSDB,2014
RUBENS BUENO,0,0,3,4,7,CIDADANIA,2014
DAVID SOARES,0,0,0,0,0,DEM,2014
DENIS BEZERRA,0,0,0,0,0,PSB,2014
RENATA ABREU,0,0,0,0,0,PODE,2014
JOSÉ RICARDO,0,0,0,0,0,PT,2014
MARLON SANTOS,0,0,0,0,0,PDT,2014
VALDEVAN NOVENTA,0,0,0,0,0,PSC,2014
AFONSO HAMM,0,0,1,0,1,PP,2014
ZECA DIRCEU,0,0,0,0,0,PT,2014
GUSTINHO RIBEIRO,0,0,0,0,0,SOLIDARIEDADE,2014
BENEDITA DA SILVA,0,0,3,1,4,PT,2014
ALICE PORTUGAL,0,0,0,5,5,PCdoB,2014
PAULO PIMENTA,1,0,1,1,3,PT,2014
GIOVANI CHERINI,0,0,1,1,2,PL,2014
ALESSANDRO MOLON,0,0,2,0,2,PSB,2014
AROLDO MARTINS,0,0,0,0,0,PRB,2014
ALIEL MACHADO,0,0,0,0,0,PSB,2014
AFONSO FLORENCE,0,1,0,0,1,PT,2014
ALEXANDRE PADILHA,0,0,0,0,0,PT,2014
DRA. VANDA MILANI,0,0,0,0,0,SOLIDARIEDADE,2014
IDILVAN ALENCAR,0,0,0,0,0,PDT,2014
JÚNIOR MANO,0,0,0,0,0,PL,2014
ODAIR CUNHA,0,0,0,0,0,PT,2014
NATÁLIA BONAVIDES,0,0,0,0,0,PT,2014
TITO,0,0,0,0,0,AVANTE,2014
CAPITÃO WAGNER,0,0,0,0,0,PROS,2014
ALINE SLEUTJES,0,0,0,0,0,PSL,2014
ÁTILA LIRA,0,0,0,0,0,PSB,2014
FELIPE FRANCISCHINI,0,0,0,0,0,PSL,2014
MARGARIDA SALOMÃO,1,0,0,0,1,PT,2014
DANRLEI DE DEUS HINTERHOLZ,0,1,1,0,2,PSD,2014
PAULO AZI,0,0,0,0,0,DEM,2014
SEBASTIÃO OLIVEIRA,0,0,0,0,0,PL,2014
ANGELA AMIN,0,0,0,0,0,PP,2014
PROFESSOR JOZIEL,0,0,0,0,0,PSL,2014
DR. JAZIEL,0,0,0,0,0,PL,2014
MARINA SANTOS,0,0,0,0,0,SOLIDARIEDADE,2014
JUNINHO DO PNEU,0,0,0,0,0,DEM,2014
FLORDELIS,0,0,0,0,0,PSD,2014
EDILÁZIO JÚNIOR,0,0,0,0,0,PSD,2014
ROBERTO PESSOA,0,0,0,0,0,PSDB,2014
PROFESSORA DAYANE PIMENTEL,0,0,0,0,0,PSL,2014
JOÃO H. CAMPOS,0,0,0,0,0,PSB,2014
FÁBIO FARIA,0,0,0,0,0,PSD,2014
ADRIANO DO BALDY,0,0,0,0,0,PP,2014
WALDENOR PEREIRA,0,0,0,0,0,PT,2014
OTONI DE PAULA,0,0,0,0,0,PSC,2014
GLAUSTIN FOKUS,0,0,0,0,0,PSC,2014
EDUARDO COSTA,0,0,0,0,0,PTB,2014
PADRE JOÃO,0,0,0,0,0,PT,2014
RICARDO IZAR,0,0,3,2,5,PP,2014
PAULÃO,0,0,0,0,0,PT,2014
CAPITÃO ALBERTO NETO,0,0,0,0,0,PRB,2014
GENECIAS NORONHA,0,0,0,0,0,SOLIDARIEDADE,2014
GUILHERME MUSSI,0,0,0,2,2,PP,2014
HENRIQUE FONTANA,1,0,0,0,1,PT,2014
DANIEL SILVEIRA,0,0,0,0,0,PSL,2014
MARCOS PEREIRA,0,0,0,0,0,PRB,2014
CLARISSA GAROTINHO,0,0,0,0,0,PROS,2014
AJ ALBUQUERQUE,0,0,0,0,0,PP,2014
WOLNEY QUEIROZ,1,0,0,0,1,PDT,2014
OTACI NASCIMENTO,0,0,0,0,0,SOLIDARIEDADE,2014
HERCULANO PASSOS,0,0,0,0,0,MDB,2014
LUCIO MOSQUINI,0,0,0,0,0,MDB,2014
ZÉ CARLOS,0,0,0,0,0,PT,2014
DANIEL COELHO,0,0,0,0,0,CIDADANIA,2014
GILBERTO NASCIMENTO,0,0,0,0,0,PSC,2014
RODRIGO DE CASTRO,0,0,0,0,0,PSDB,2014
EDNA HENRIQUE,0,0,0,0,0,PSDB,2014
ALEXANDRE SERFIOTIS,0,0,0,0,0,PSD,2014
MARCELO BRUM,0,0,0,0,0,PSL,2014
JOSEILDO RAMOS,0,0,0,0,0,PT,2014
GURGEL,0,0,0,0,0,PSL,2014
GUTEMBERG REIS,0,0,0,0,0,MDB,2014
DIEGO GARCIA,0,0,0,0,0,PODE,2014
CARLOS ZARATTINI,0,0,0,0,0,PT,2014
IRACEMA PORTELLA,0,0,0,1,1,PP,2014
HAROLDO CATHEDRAL,0,0,0,0,0,PSD,2014
JEFFERSON CAMPOS,0,0,0,0,0,PSB,2014
ALÊ SILVA,0,0,0,0,0,PSL,2014
SERGIO VIDIGAL,0,0,0,0,0,PDT,2014
MAURO LOPES,1,0,1,0,2,MDB,2014
MARIA ROSAS,0,0,0,0,0,PRB,2014
RUI FALCÃO,0,0,0,0,0,PT,2014
MAGDA MOFATTO,0,0,1,0,1,PL,2014
ALUISIO MENDES,0,0,0,0,0,PODE,2014
CARLOS JORDY,0,0,0,0,0,PSL,2014
RICARDO BARROS,0,0,0,0,0,PP,2014
GLAUBER BRAGA,0,0,0,0,0,PSOL,2014
SUBTENENTE GONZAGA,1,0,2,1,4,PDT,2014
CEZINHA DE MADUREIRA,0,0,0,0,0,PSD,2014
SANTINI,0,0,0,0,0,PTB,2014
ROGÉRIO PENINHA MENDONÇA,1,0,3,6,10,MDB,2014
PASTOR EURICO,0,0,0,0,0,PATRIOTA,2014
DANIELA DO WAGUINHO,0,0,0,0,0,MDB,2014
TABATA AMARAL,0,0,0,0,0,PDT,2014
PEDRO PAULO,0,0,1,3,4,DEM,2014
VALTENIR PEREIRA,0,0,0,0,0,MDB,2014
ALTINEU CÔRTES,0,0,0,0,0,PL,2014
FERNANDO COELHO FILHO,0,0,1,0,1,DEM,2014
JOSIMAR MARANHÃOZINHO,0,0,0,0,0,PL,2014
DA VITORIA,0,0,0,0,0,CIDADANIA,2014
CARLOS CHIODINI,0,0,0,0,0,MDB,2014
OSSESIO SILVA,0,0,0,0,0,PRB,2014
CHARLES FERNANDES,0,0,0,0,0,PSD,2014
LAFAYETTE DE ANDRADA,0,0,0,0,0,PRB,2014
RAIMUNDO COSTA,0,0,0,0,0,PL,2014
MOSES RODRIGUES,0,0,0,0,0,MDB,2014
AGUINALDO RIBEIRO,0,0,0,0,0,PP,2014
CHARLLES EVANGELISTA,0,0,0,0,0,PSL,2014
WLADIMIR GAROTINHO,0,0,0,0,0,PSD,2014
DR. LUIZ ANTONIO TEIXEIRA JR.,0,0,0,0,0,PP,2014
ARNALDO JARDIM,0,0,0,1,1,CIDADANIA,2014
SÓSTENES CAVALCANTE,0,0,0,0,0,DEM,2014
CELSO RUSSOMANNO,0,0,0,0,0,PRB,2014
SÂMIA BOMFIM,0,0,0,0,0,PSOL,2014
LEANDRE,0,0,0,0,0,PV,2014
LUISA CANZIANI,0,0,0,0,0,PTB,2014
LUIZÃO GOULART,0,0,0,0,0,PRB,2014
FERNANDA MELCHIONNA,0,0,0,0,0,PSOL,2014
HELDER SALOMÃO,0,0,0,0,0,PT,2014
REJANE DIAS,0,0,0,0,0,PT,2014
CÉLIO MOURA,0,0,0,0,0,PT,2014
MÁRCIO JERRY,0,0,0,0,0,PCdoB,2014
PEDRO AUGUSTO BEZERRA,0,0,0,0,0,PTB,2014
DELEGADO MARCELO FREITAS,0,0,0,0,0,PSL,2014
LOESTER TRUTIS,0,0,0,0,0,PSL,2014
EFRAIM FILHO,0,0,0,0,0,DEM,2014
MILTON VIEIRA,0,0,0,0,0,PRB,2014
VICENTINHO,0,0,1,4,5,PT,2014
LAERCIO OLIVEIRA,0,0,4,2,6,PP,2014
ALEXANDRE LEITE,0,0,2,1,3,DEM,2014
FILIPE BARROS,0,0,0,0,0,PSL,2014
LÍDICE DA MATA,0,0,0,1,1,PSB,2014
CARLA ZAMBELLI,0,0,0,0,0,PSL,2014
JOÃO CARLOS BACELAR,0,0,1,0,1,PL,2014
ROSE MODESTO,0,0,0,0,0,PSDB,2014
CHRISTINO AUREO,0,0,0,0,0,PP,2014
IVAN VALENTE,0,0,0,1,1,PSOL,2014
JUAREZ COSTA,0,0,0,0,0,MDB,2014
CARMEN ZANOTTO,0,0,1,1,2,CIDADANIA,2014
HUGO LEAL,0,0,4,1,5,PSD,2014
FRANCISCO JR.,0,0,0,0,0,PSD,2014
ROGÉRIO CORREIA,0,0,0,0,0,PT,2014
PAULO PEREIRA DA SILVA,0,0,1,0,1,SOLIDARIEDADE,2014
PINHEIRINHO,0,0,0,0,0,PP,2014
LUIZA ERUNDINA,0,0,0,1,1,PSOL,2014
PROFESSORA MARCIVANIA,0,0,0,0,0,PCdoB,2014
EDUARDO BISMARCK,0,0,0,0,0,PDT,2014
SCHIAVINATO,0,0,0,0,0,PP,2014
GASTÃO VIEIRA,0,0,0,0,0,PROS,2014
ASSIS CARVALHO,0,0,0,0,0,PT,2014
ENRICO MISASI,0,0,0,0,0,PV,2014
EDUARDO BRAIDE,0,0,0,0,0,PMN,2014
FRED COSTA,0,0,0,0,0,PATRIOTA,2014
FLÁVIA MORAIS,0,0,5,4,9,PDT,2014
FÁBIO RAMALHO,1,0,1,0,2,MDB,2014
TED CONTI,0,0,0,0,0,PSB,2014
ELCIONE BARBALHO,1,0,0,0,1,MDB,2014
JÚNIOR BOZZELLA,0,0,0,0,0,PSL,2014
MARCELO ARO,0,0,0,0,0,PP,2014
SANDERSON,0,0,0,0,0,PSL,2014
EDUARDO BOLSONARO,0,0,0,0,0,PSL,2014
LEDA SADALA,0,0,0,0,0,AVANTE,2014
MAJOR FABIANA,0,0,0,0,0,PSL,2014
LUIZ ANTÔNIO CORRÊA,0,0,0,0,0,S.PART.,2014
SORAYA SANTOS,0,0,0,0,0,PL,2014
AÉCIO NEVES,0,0,0,0,0,PSDB,2014
JOÃO ROMA,0,0,0,0,0,PRB,2014
PEDRO CUNHA LIMA,0,0,0,0,0,PSDB,2014
ALENCAR SANTANA BRAGA,0,0,0,0,0,PT,2014
MARIANA CARVALHO,0,0,0,0,0,PSDB,2014
JULIO CESAR RIBEIRO,0,0,0,0,0,PRB,2014
EDUARDO DA FONTE,0,0,1,2,3,PP,2014
BIA CAVASSA,0,0,0,0,0,PSDB,2014
DR. FREDERICO,0,0,0,0,0,PATRIOTA,2014
CARLOS GOMES,0,0,0,0,0,PRB,2014
AUREO RIBEIRO,0,0,0,0,0,SOLIDARIEDADE,2014
ÁUREA CAROLINA,0,0,0,0,0,PSOL,2014
ANDRÉ FUFUCA,0,0,0,0,0,PP,2014
RENILDO CALHEIROS,0,0,0,0,0,PCdoB,2014
DANILO CABRAL,0,0,2,0,2,PSB,2014
PROFESSORA DORINHA SEABRA REZENDE,0,0,0,1,1,DEM,2014
ARTHUR LIRA,0,0,0,0,0,PP,2014
BOSCO COSTA,0,0,0,0,0,PL,2014
DELEGADO ANTÔNIO FURTADO,0,0,0,0,0,PSL,2014
FÁBIO TRAD,0,0,2,0,2,PSD,2014
JOENIA WAPICHANA,0,0,0,0,0,REDE,2014
DR. ZACHARIAS CALIL,0,0,0,0,0,DEM,2014
EDUARDO BARBOSA,0,0,1,0,1,PSDB,2014
DIEGO ANDRADE,1,0,2,1,4,PSD,2014
DRA. SORAYA MANATO,0,0,0,0,0,PSL,2014
BRUNA FURLAN,0,0,1,0,1,PSDB,2014
DAVID MIRANDA,0,0,0,0,0,PSOL,2014
OTTO ALENCAR FILHO,0,0,0,0,0,PSD,2014
ZÉ NETO,0,0,0,0,0,PT,2014
PAULO MAGALHÃES,0,0,1,1,2,PSD,2014
JORGE BRAZ,0,0,0,0,0,PRB,2014
MIGUEL LOMBARDI,0,0,0,0,0,PL,2014
HEITOR SCHUCH,0,0,0,0,0,PSB,2014
TÚLIO GADÊLHA,0,0,0,0,0,PDT,2014
SIDNEY LEITE,0,0,0,0,0,PSD,2014
CÉLIO STUDART,0,0,0,0,0,PV,2014
BIRA DO PINDARÉ,0,0,0,0,0,PSB,2014
ANDRÉ JANONES,0,0,0,0,0,AVANTE,2014
CELINA LEÃO,0,0,0,0,0,PP,2014
ISNALDO BULHÕES JR.,0,0,0,0,0,MDB,2014
ENÉIAS REIS,0,0,0,0,0,PSL,2014
NORMA AYUB,0,0,0,0,0,DEM,2014
FELIPE RIGONI,0,0,0,0,0,PSB,2014
PASTOR SARGENTO ISIDÓRIO,0,0,0,0,0,AVANTE,2014
BENES LEOCÁDIO,0,0,0,0,0,PRB,2014
LIZIANE BAYER,0,0,0,0,0,PSB,2014
STEFANO AGUIAR,0,0,1,0,1,PSD,2014
MARCELO CALERO,0,0,0,0,0,CIDADANIA,2014
LAURIETE,0,0,0,0,0,PL,2014
GERVÁSIO MAIA,0,0,0,0,0,PSB,2014
RODRIGO COELHO,0,0,0,0,0,PSB,2014
CHIQUINHO BRAZÃO,0,0,0,0,0,AVANTE,2014
LUIZ LIMA,0,0,0,0,0,PSL,2014
ROSANA VALLE,0,0,0,0,0,PSB,2014
ALEXANDRE FROTA,0,0,0,0,0,PSL,2014
ARLINDO CHINAGLIA,0,0,0,0,0,PT,2014
JÚNIOR FERRARI,0,0,0,0,0,PSD,2014
MARCELO MORAES,0,0,0,0,0,PTB,2014
LUIZ FLÁVIO GOMES,0,0,0,0,0,PSB,2014
MAJOR VITOR HUGO,0,0,0,0,0,PSL,2014
EMIDINHO MADEIRA,0,0,0,0,0,PSB,2014
LOURIVAL GOMES,0,0,0,0,0,PSL,2014
DR. LEONARDO,0,0,0,0,0,SOLIDARIEDADE,2014
PAULO RAMOS,0,0,0,0,0,PDT,2014
ADOLFO VIANA,0,0,0,0,0,PSDB,2014
LUCIANO BIVAR,0,0,0,0,0,PSL,2014
BIBO NUNES,0,0,0,0,0,PSL,2014
HÉLIO COSTA,0,0,0,0,0,PRB,2014
EMANUEL PINHEIRO NETO,0,0,0,0,0,PTB,2014
PASTOR GILDENEMYR,0,0,0,0,0,PL,2014
GIOVANI FELTES,0,0,0,0,0,MDB,2014
LUCAS REDECKER,0,0,0,0,0,PSDB,2014
GENERAL GIRÃO,0,0,0,0,0,PSL,2014
LUCAS GONZALEZ,0,0,0,0,0,NOVO,2014
ALCIDES RODRIGUES,0,0,0,0,0,PATRIOTA,2014
RICARDO GUIDI,0,0,0,0,0,PSD,2014
ANDRÉ FERREIRA,0,0,0,0,0,PSC,2014
SARGENTO FAHUR,0,0,0,0,0,PSD,2014
PEDRO LUPION,0,0,0,0,0,DEM,2014
SERGIO TOLEDO,0,0,0,0,0,PL,2014
MARCO BERTAIOLLI,0,0,0,0,0,PSD,2014
JOSÉ MEDEIROS,0,0,0,0,0,PODE,2014
LÉO MOTTA,0,0,0,0,0,PSL,2014
GILBERTO ABRAMO,0,0,0,0,0,PRB,2014
ELI BORGES,0,0,0,0,0,SOLIDARIEDADE,2014
JUNIOR LOURENÇO,0,0,0,0,0,PL,2014
FRANCO CARTAFINA,0,0,0,0,0,PP,2014
HELIO LOPES,0,0,0,0,0,PSL,2014
MAURO NAZIF,0,0,0,0,0,PSB,2014
LUIZ CARLOS MOTTA,0,0,0,0,0,PL,2014
POLICIAL KATIA SASTRE,0,0,0,0,0,PL,2014
WELITON PRADO,0,0,0,0,0,PROS,2014
JOSE MARIO SCHREINER,0,0,0,0,0,DEM,2014
